201,00:52:08.500 08/08/2019,2065:348746.500,-2453679.530,-4767173.170,3443157.760
202,00:52:09.000 08/08/2019,2065:348747.000,-2453679.520,-4767173.090,3443157.730
203,00:52:09.500 08/08/2019,2065:348747.500,-2453679.500,-4767173.040,3443157.690
204,00:52:10.000 08/08/2019,2065:348748.000,-2453679.470,-4767172.980,3443157.650
205,00:52:10.500 08/08/2019,2065:348748.500,-2453679.350,-4767172.960,3443157.600
206,00:52:11.000 08/08/2019,2065:348749.000,-2453678.980,-4767173.020,3443157.600
207,00:52:11.500 08/08/2019,2065:348749.500,-2453678.380,-4767173.300,3443157.760
208,00:52:12.000 08/08/2019,2065:348750.000,-2453677.520,-4767173.610,3443157.980
209,00:52:12.500 08/08/2019,2065:348750.500,-2453676.420,-4767173.960,3443158.290
210,00:52:13.000 08/08/2019,2065:348751.000,-2453675.140,-4767174.300,3443158.740
211,00:52:13.500 08/08/2019,2065:348751.500,-2453673.770,-4767174.590,3443159.320
212,00:52:14.000 08/08/2019,2065:348752.000,-2453672.340,-4767174.780,3443160.040
213,00:52:14.500 08/08/2019,2065:348752.500,-2453670.890,-4767174.890,3443160.900
214,00:52:15.000 08/08/2019,2065:348753.000,-2453669.450,-4767174.890,3443161.880
215,00:52:15.500 08/08/2019,2065:348753.500,-2453667.990,-4767174.790,3443162.980
216,00:52:16.000 08/08/2019,2065:348754.000,-2453666.520,-4767174.610,3443164.210
217,00:52:16.500 08/08/2019,2065:348754.500,-2453665.030,-4767174.420,3443165.550
218,00:52:17.000 08/08/2019,2065:348755.000,-2453663.470,-4767174.260,3443166.920
219,00:52:17.500 08/08/2019,2065:348755.500,-2453661.840,-4767174.160,3443168.260
220,00:52:18.000 08/08/2019,2065:348756.000,-2453660.170,-4767174.090,3443169.610
221,00:52:18.500 08/08/2019,2065:348756.500,-2453658.450,-4767174.030,3443170.920
222,00:52:19.000 08/08/2019,2065:348757.000,-2453656.680,-4767174.000,3443172.220
223,00:52:19.500 08/08/2019,2065:348757.500,-2453654.880,-4767173.960,3443173.530
224,00:52:20.000 08/08/2019,2065:348758.000,-2453653.040,-4767173.920,3443174.850
225,00:52:20.500 08/08/2019,2065:348758.500,-2453651.210,-4767173.850,3443176.190
226,00:52:21.000 08/08/2019,2065:348759.000,-2453649.410,-4767173.750,3443177.590
227,00:52:21.500 08/08/2019,2065:348759.500,-2453647.730,-4767173.540,3443179.050
228,00:52:22.000 08/08/2019,2065:348760.000,-2453646.190,-4767173.230,3443180.580
229,00:52:22.500 08/08/2019,2065:348760.500,-2453644.800,-4767172.780,3443182.200
230,00:52:23.000 08/08/2019,2065:348761.000,-2453643.550,-4767172.160,3443183.860
231,00:52:23.500 08/08/2019,2065:348761.500,-2453642.490,-4767171.450,3443185.590
